Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
RDE,,,22500,72,22500,82,5,20500,55,20966.830078125,3,20968,60,1,2500,1,14495.8095703125,,,0,,,0,21700,14,21800,141,4,20000,60,14495.8095703125,,,0,,,0,21918.01953125,69,23069,87,20,19100,70
RDL,,,380631.96875,,,0,,,0,380631.96875,,,0,,,0,380631.96875,,,0,,,0,380631.96875,,,0,,,0,380631.96875,,,0,,,0,380631.96875,,,0,,,0
RDS,,,209228.40625,,,0,,,0,209228.40625,,,0,,,0,209228.40625,,,0,,,0,125000,,,0,,,0,209228.40625,,,0,,,0,209228.40625,,,0,,,0
REA,,,300,249,300,4313,100,225,300,300,665,300,665,600,106.88999938964844,600,355.8699951171875,,,0,,,0,338,1,338,3240,2431,245,2431,300,418,300,418,1000,200,1000,290,90,290,1757,,,0
RED,45000,,45001,98,53000,98,10,45001,110,45000,,,0,100,45000,100,22540.4296875,,,0,,,0,45000,,,0,100,45000,100,22540.4296875,,,0,,,0,45000.01171875,,,0,100,45000,100
REP,,,530,24,599,511,24,510,1167,477.989990234375,127,477.989990234375,1668,100,406,440,340,,,0,,,0,500,1354,500,1651,4,401.0199890136719,1022,500,47,500,123,,,0,518,366,518,943,40,410.04998779296875,83
RG,,,700,176,900,186,590,700,590,950,26,950,286,120,811,178,751.5700073242188,,,0,,,0,600,20,898.989990234375,1134,36,601,1275,751.5700073242188,,,0,,,0,1000,,,0,40,800.010009765625,40
RGO,,,1400,9,1400,66,20,1200,20,1200,,,0,,,0,798.47998046875,,,0,,,0,1900,10,4444.43994140625,10,1,1900,1,798.47998046875,,,0,,,0,798.47998046875,29,1950,29,,,0
RHP,,,4800,29,4800,29,8,3700,16,2700.739990234375,,,0,15,3250,15,2700.739990234375,,,0,,,0,3600,,,0,10,3400,10,2700.739990234375,,,0,,,0,2700.739990234375,4,4500,4,,,0
ROM,,,3200,30,3200,30,,,0,3000,6,3000,6,,,0,1931.5799560546875,,,0,,,0,2100,,,0,50,2001,370,1931.5799560546875,,,0,,,0,2000,10,3000,25,40,1900,80
RSE,,,21000,6,21000,6,10,20300,85,21000,10,24800,32,1,20500,5,12026.7197265625,,,0,,,0,24669,74,24669,155,4,20200.009765625,112,12026.7197265625,,,0,,,0,23000,17,24869,44,6,21000,88
RSH,,,17292.380859375,,,0,,,0,17292.380859375,,,0,,,0,17292.380859375,,,0,,,0,17292.380859375,2,40000,2,,,0,17292.380859375,,,0,,,0,17292.380859375,1,43000,1,,,0
RSI,,,450,,,0,100,200,100,1000,12,1300,77,20,1000,20,686.77001953125,,,0,,,0,1600,24,800,24,200,500,200,686.77001953125,,,0,,,0,700,7,1000,7,,,0
RTA,,,13600,55,14949.990234375,95,5,13600,61,12945.6904296875,1,18000,2,1,14000,34,8308.73046875,,,0,,,0,16650,6,16700,57,4,12000,38,8308.73046875,,,0,,,0,27777,7,19998,11,3,11500,32
S,,,95,16,85,345,1000,40,1005,68.98999786376953,30,69,844,50,35.0099983215332,150,85.83999633789062,,,0,,,0,27,191,57,418,126,27,223,85.83999633789062,,,0,,,0,89.97000122070312,130,89.95999908447266,870,,,0
SA,,,6500,,,0,,,0,5000,1,5000,1,,,0,3422.949951171875,,,0,,,0,5000,45,5000,166,,,0,3422.949951171875,,,0,,,0,3422.949951171875,,,0,,,0
SAL,,,6500,,,0,,,0,10000,1,9949,38,,,0,3422.949951171875,,,0,,,0,5000,76,4999,185,,,0,3422.949951171875,,,0,,,0,3422.949951171875,,,0,,,0
SAR,,,22287.419921875,2,23000,2,10,10000,20,24000,,,0,10,17000,22,9628.83984375,,,0,,,0,20000,2,30000,2,20,7500,50,9628.83984375,,,0,,,0,16000,5,25000,5,,,0
SC,,,1094.9300537109375,,,0,6,750,6,1090,,,0,100,600,120,1500,,,0,,,0,1000,284,1000,1063,1,700.010009765625,301,1500,56,1500,56,,,0,1100,29,1100,609,20,500.010009765625,120
SCB,,,50000,1,45000,3,1,35000,1,70000,,,0,,,0,54712.01171875,,,0,,,0,57000,,,0,,,0,54712.01171875,,,0,,,0,2686,,,0,,,0
SCN,,,1399.989990234375,36,1399.989990234375,539,6,1150,86,2000,75,2000,475,2,1200,16,1500,,,0,,,0,1760,10,1760,294,25,1010,239,1150,17,2000,46,1,1150,1,1188.1099853515625,3,1188.1099853515625,371,8,1000,168
SCR,,,100,,,0,12,90,212,82,13,100,272,10,90,140,82.29000091552734,,,0,,,0,82,40,82.01000213623047,75,100,82,100,82.29000091552734,30,140,301,,,0,82,91,98.98999786376953,142,100,82.01000213623047,200
SDR,72000,,72001,100,80000,100,8,72001,108,72000,3,75000,3,100,72000,100,37259.4296875,,,0,,,0,72000,,,0,10,72001,110,37259.4296875,,,0,,,0,72000,,,0,100,72000,100
SEA,,,115,1400,115,7862,870,60,870,80,240,80,2230,200,50,200,73.05000305175781,,,0,,,0,84.9000015258789,255,84.88999938964844,6253,195,65,1680,150,162,162.5,162,,,0,89,702,89,8718,200,50,200
SEN,,,600,1110,750,1110,50,450,1050,600,,,0,100,600,140,285.3699951171875,,,0,,,0,653.0399780273438,10,1500,10,130,650,170,285.3699951171875,,,0,,,0,600,,,0,200,600,410
SEQ,,,10000,,,0,,,0,8079.85986328125,,,0,,,0,8079.85986328125,,,0,,,0,14000,,,0,12,10000,12,8079.85986328125,,,0,,,0,8079.85986328125,,,0,,,0
SF,6,16,12.649999618530273,253,12.649999618530273,84675,500,11.5,46744,10.880000114440918,56,10.880000114440918,65293,1000,8.449999809265137,126714,13,8080,12.989999771118164,55805,,,0,12.010000228881836,6851,12.010000228881836,113740,850,10,60881,10,1000,14,12197,549,8,12649,10.989999771118164,6712,10.989999771118164,265934,4000,6.349999904632568,100806
SFE,,,55000,10,60000,10,,,0,55000,6,55000,23,,,0,25161.3203125,,,0,,,0,50000.01171875,3,50000.01171875,12,,,0,25161.3203125,,,0,,,0,1,3,56000,3,,,0
SFK,,,85,5,78.87000274658203,436,200,50,1351,73,199,73,1290,40,35.5,751,42.5,,,0,,,0,39.619998931884766,32,47.7400016784668,8809,35,45.0099983215332,4255,50,50,50,50,,,0,50.619998931884766,140,70,3645,7,50.5,530
SFL,,,85000,1,50000,3,,,0,30850.880859375,2,60000,2,,,0,30850.880859375,,,0,,,0,45000,2,80000,2,,,0,30850.880859375,,,0,,,0,30850.880859375,,,0,,,0
SI,,,465.260009765625,199,525,1724,100,300,150,388,20,388,1453,10,350,10,884.1400146484375,,,0,,,0,150,131,248.72000122070312,6799,173,150,856,884.1400146484375,40,500,60,,,0,419,30,420,820,30,200,50
SIL,,,2000,8,1911.9100341796875,52,,,0,2400,25,2375,49,,,0,2300.8798828125,,,0,,,0,750,78,1750,78,,,0,2300.8798828125,,,0,,,0,2995,14,1900,62,,,0
SIO,38,,74,560,74,2153,163,63,5587,53.84000015258789,26,93.98999786376953,2058,19,53.90999984741211,392,45,,,0,,,0,70,239,70,10075,500,63.29999923706055,3349,40,46,140,46,,,0,107.0999984741211,56,158.99000549316406,1405,154,107.0999984741211,1110
SNM,,,50000,8,200000,8,5,120000,6,77019.203125,,,0,,,0,77019.203125,,,0,,,0,126500,17,126500,43,,,0,77019.203125,,,0,,,0,77019.203125,,,0,,,0
SOI,,,360,90,400,1697,50,260,150,336.8800048828125,4,360,454,,,0,299.3699951171875,,,0,,,0,350,280,375,280,33,350.010009765625,241,299.3699951171875,10,320,10,100,250,200,360,68,360,518,500,210,580
SOL,,,900,24,900,34,,,0,980,17,1090,271,,,0,450.1700134277344,,,0,,,0,1000,149,1000,149,,,0,450.1700134277344,,,0,,,0,1350,20,1600,30,,,0
SP,,,1600,6,1600,259,100,1500,100,1900,,,0,15,1533.3299560546875,115,1123.4200439453125,,,0,,,0,3000,270,3000,270,10,1800,110,1123.4200439453125,,,0,,,0,3800,30,3400,60,10,1600,120
SRD,53000,,53001,6,60000,6,20,53001,120,53000,,,0,100,53000,100,29394,,,0,,,0,53000,,,0,100,53000,100,29394,,,0,,,0,53000,,,0,100,53000,100
SRP,,,8705.3203125,,,0,,,0,8705.3203125,,,0,,,0,8705.3203125,,,0,,,0,8705.3203125,146,21000,146,,,0,8705.3203125,,,0,,,0,8705.3203125,,,0,,,0
SSC,,,400,10,400,10,25,320,1087,350,228,250,228,,,0,224,,,0,,,0,250,19,250,1194,,,0,224,,,0,,,0,380,10,380,510,75,300,75
SSL,,,25000,3,30000,5,1,25000,1,40000,7,40000,8,,,0,18181.990234375,,,0,,,0,40000,5,40000,6,,,0,18181.990234375,,,0,,,0,30000,,,0,,,0
STL,,,1499.5,54,2080,86,,,0,1201,12,1550,301,10,1202,856,800,,,0,,,0,806,10,1298,555,17,805,299,900,,,0,,,0,3500,15,1940,96,10,1202,565
STR,1000,,1749,2,1750,150,20,1001,120,2102.6201171875,40,2200,126,50,1109,200,1491.9300537109375,,,0,,,0,1380,142,1390,244,100,1000.4000244140625,200,1491.9300537109375,,,0,,,0,1800,2,1999.989990234375,46,100,1000,100
STS,,,96213.09375,,,0,,,0,96213.09375,,,0,,,0,96213.09375,,,0,,,0,140000,1,140000,1,1,40000,1,96213.09375,,,0,,,0,96213.09375,,,0,,,0
SU,,,111117.921875,,,0,,,0,111117.921875,,,0,,,0,111117.921875,,,0,,,0,111117.921875,,,0,,,0,111117.921875,,,0,,,0,111117.921875,,,0,,,0
SUD,75000,,76000,9,76000,15,10,75001,110,75000,,,0,5,75150,105,37986.578125,,,0,,,0,75000,,,0,10,75001,110,37986.578125,,,0,,,0,75000,,,0,100,75000,100
SUN,,,350,,,0,990,300,1090,460,71,460,71,20,220.00999450683594,410,307.9100036621094,,,0,,,0,398,290,398,1308,100,170,100,300,310,300,310,,,0,358,300,358,421,,,0
SWF,,,124.98999786376953,300,105,450,,,0,90,,,0,20,60,687,81.31999969482422,,,0,,,0,109.5199966430664,3052,110,6247,10,90,180,110,,,0,100,110,100,120,318,120,614,4,100,87
TA,,,13208.330078125,3,13000,48,10,11000,15,13500,2,17000,4,1,11000,1,6474.83984375,,,0,,,0,12500,12,16600,51,1,11000,2,6474.83984375,,,0,,,0,11000,13,12995,13,3,12000.009765625,14
TAC,,,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0
TAI,,,550,70,550,170,32,325,132,550,120,550,585,20,300,150,121.01000213623047,,,0,,,0,250,10,350,492,,,0,121.01000213623047,,,0,,,0,425,4,425,318,168,150.02000427246094,178
TC,,,9000,3,14000,4,1,9000,1,7687.5,3,10000,3,,,0,3861.31005859375,,,0,,,0,6000,,,0,5,3500,21,3861.31005859375,,,0,,,0,3861.31005859375,,,0,,,0
TCB,,,37500,1,37500,1,,,0,9675.330078125,1,12000,1,,,0,9675.330078125,,,0,,,0,13000,12,11000,12,,,0,9675.330078125,,,0,,,0,9675.330078125,,,0,,,0
TCL,,,5741,8,5741,50,8,2000,626,2259.3798828125,3,4400,79,30,1510,130,1926.6600341796875,,,0,,,0,1800,200,2169,552,21,1800,21,1926.6600341796875,,,0,,,0,2000,9,2194.989990234375,9,7,1500,7
TCO,,,880,61,880,145,20,515,579,1300,,,0,,,0,700,,,0,,,0,1500,30,1088.780029296875,788,,,0,500,18,700,68,,,0,1000,,,0,,,0
TCS,,,10000,2,8000,18,,,0,4741.83984375,3,7000,54,10,4000,10,2199.889892578125,,,0,,,0,4000,56,5250,86,44,4000,64,2199.889892578125,,,0,,,0,8000,50,7500,50,,,0
TCU,,,90000,,,0,,,0,70671.4296875,,,0,,,0,70671.4296875,,,0,,,0,70671.4296875,,,0,,,0,70671.4296875,,,0,,,0,70671.4296875,,,0,1,70671.4296875,1
THF,,,400,1104,400,3799,55,300,995,265,540,265,1611,160,200,755,526.77001953125,,,0,,,0,250,853,250,3392,7,201.00999450683594,817,280,100,260,100,,,0,250,120,275,301,10,200,10
THP,,,3350,22,3350,22,28,3000,28,2391.639892578125,,,0,40,3300,40,2391.639892578125,,,0,,,0,3000,,,0,10,3000,10,2391.639892578125,,,0,,,0,3350,12,3350,12,,,0
TI,,,543,100,800,1382,12,544,609,997.6900024414062,50,900,181,,,0,830.9000244140625,,,0,,,0,341.6700134277344,279,395,2209,,,0,2250,,,0,,,0,1000,68,850,1191,,,0
TIO,74,,90,1372,90,7490,100,76,1487,80,414,100,474,39,75,139,74.80999755859375,,,0,,,0,88,100,119,22142,100,79.62999725341797,500,74.80999755859375,,,0,,,0,74,300,100,2809,100,74,100
TK,,,18000,,,0,,,0,20480.099609375,,,0,,,0,20480.099609375,,,0,,,0,15000,,,0,,,0,20480.099609375,,,0,,,0,20480.099609375,,,0,,,0
TPU,,,1500,,,0,,,0,1790,,,0,,,0,1184.77001953125,,,0,,,0,1800,33,1800,33,,,0,1184.77001953125,,,0,,,0,2800,1,2800,11,,,0
TRA,,,808.52001953125,1,825,60,,,0,900,,,0,,,0,850.7100219726562,,,0,,,0,1225,6,1100,28,,,0,850.7100219726562,,,0,,,0,2000,,,0,,,0
TRN,,,480,82,480,497,30,325,1659,250,50,330,172,30,181,675,189.47000122070312,,,0,,,0,300,65,300,65,904,250,1260,189.47000122070312,,,0,,,0,250,735,250,835,4,200,230
TRU,,,239.9499969482422,132,238,2033,438,200,1673,250,425,250,1572,2,175,327,225,,,0,,,0,325,210,300,1044,40,125,40,350,60,350,88,1,62.5,1,296.95001220703125,48,296.95001220703125,639,3,162,278
TS,,,100,,,0,120,50,120,105,59,105,59,59,77,59,74.80999755859375,,,0,,,0,99.01000213623047,100,250,100,146,99.01000213623047,500,74.80999755859375,,,0,,,0,145,45,144.99000549316406,239,100,100,310
TSH,,,32000,5,32000,9,10,21000,13,28814.490234375,7,30000,7,,,0,16496.119140625,,,0,,,0,25000,2,50000,27,70,25000,75,16496.119140625,,,0,,,0,30018,,,0,3,30016,6
TUB,,,197.75999450683594,40,200,40,150,100,150,165,100,150,800,80,125,80,167.9499969482422,,,0,,,0,125,2671,180,3421,980,125,980,120,,,0,,,0,250,20,199.99000549316406,1020,,,0
UTS,2200,,4500,,,0,4,3100,1166,3000,,,0,1,5000,125,3426.780029296875,,,0,,,0,3000,1,4000,61,832,3000,932,3426.780029296875,,,0,,,0,6000,51,6000,75,8,2500,108
VCB,,,400000,1,400000,1,,,0,327870.03125,,,0,,,0,327870.03125,,,0,,,0,327870.03125,,,0,,,0,327870.03125,,,0,,,0,327870.03125,,,0,,,0
VEG,88,,100,6,135,465,423,100,966,139.2899932861328,13,149.9499969482422,97,400,100,1290,100,51,100,51,,,0,138.97999572753906,50,138.99000549316406,2331,456,115,2237,100,,,0,,,0,147.99000549316406,51,147.99000549316406,305,30,102.05999755859375,1949
VG,,,9788.7900390625,127,9750,190,10,4100,140,11250,28,11250,28,10,3518,221,2500,,,0,,,0,6000,10,12000,10,40,5000.009765625,396,2500,,,0,,,0,8866.8798828125,20,8833.8798828125,116,10,3661.02001953125,181
VIT,,,555.5499877929688,,,0,100,50,100,650,420,499,420,,,0,337.3299865722656,,,0,,,0,500,,,0,40,200,40,337.3299865722656,,,0,,,0,300,39,633.3599853515625,53,40,200,40
VSC,,,40000,1,40000,1,,,0,16575.669921875,1,20000,1,,,0,16575.669921875,,,0,,,0,44000,,,0,,,0,16575.669921875,,,0,,,0,16575.669921875,,,0,,,0
W,,,13000,4,13995,54,43,13000,51,11687.5,3,12000,3,,,0,6255.1201171875,,,0,,,0,18000,3,17900,70,,,0,6255.1201171875,,,0,,,0,15000,12,14750,17,,,0
WAI,,,100000,11,99000,15,10,70000,20,90000,,,0,,,0,52242.44921875,,,0,,,0,81696.5078125,2,81999.9921875,62,10,70000,10,52242.44921875,,,0,,,0,100000,11,100000,11,,,0
WAL,,,5000,16,5000,16,,,0,4000,30,4000,40,,,0,2803.2900390625,,,0,,,0,6000,3,6000,78,,,0,2803.2900390625,,,0,,,0,6000,1,6000,1,,,0
WCB,,,300000,2,400000,2,,,0,250000,,,0,1,250000,1,329430.03125,,,0,,,0,290000,10,325000,19,,,0,329430.03125,,,0,,,0,325000,2,325000,2,,,0
WIN,,,4750,10,4250,10,4,3800,14,3729.909912109375,,,0,,,0,2950.47998046875,,,0,,,0,5000,50,5000,50,14,2750,104,2950.47998046875,100,5000,100,,,0,4750,20,4750,22,4,3200,132
WM,,,6845.89990234375,,,0,,,0,5000,,,0,,,0,6845.89990234375,,,0,,,0,12000,16,10000,63,,,0,6845.89990234375,,,0,,,0,6845.89990234375,,,0,,,0
WOR,,,85079.6328125,,,0,,,0,85079.6328125,,,0,,,0,85079.6328125,,,0,,,0,85079.6328125,,,0,10,85000,10,85079.6328125,,,0,,,0,85079.6328125,2,212000,2,,,0
WR,50000,,78600.953125,,,0,100,50000,100,50001,,,0,1,50000.01171875,101,78600.953125,,,0,,,0,50000,,,0,100,50000,100,78600.953125,,,0,,,0,78600.953125,,,0,100,50000,100
WS,,,4200,15,4200,64,5,3100.010009765625,21,5000,21,5000,21,15,2000,15,2609.800048828125,,,0,,,0,4750,25,4750,25,10,2875.010009765625,42,2609.800048828125,,,0,,,0,2001,17,5750,22,6,2001,41
ZIR,,,1000,,,0,50,400,50,941.0700073242188,40,800,267,206,350,206,117.55000305175781,,,0,,,0,450,1812,450,3824,110,400,516,117.55000305175781,,,0,,,0,1000,52,1000,52,20,550,20
ZR,,,11000,9,12500,12,16,11000,29,11700,6,10000,110,,,0,5988.47998046875,,,0,,,0,10000,9,9500,21,40,6000,40,5988.47998046875,,,0,,,0,12000,10,20000,10,,,0
